job_title,job_id,date_posted,state_province,area_of_work,min_salary,max_salary,position_type,required_education,preferred_education,preferred_technical_experience,date_posted_dt,min_salary_num,max_salary_num,mid_salary,salary_range,salary_range_pct,min_to_max_ratio,log_mid_salary,days_since_posted,posted_year,posted_month,posted_dow,posted_is_weekend,states_list,n_states_listed,is_multi_state_posting,primary_state,primary_region,required_edu_level,preferred_edu_level,edu_gap_preferred_minus_required,has_preferred_edu_specified,is_intern,is_entry,is_senior,is_lead,is_manager,is_director_plus,is_architect,role_engineering,role_data,role_security,role_product,role_design,role_sales,role_consulting,role_research,role_devops,title_len,title_word_count,text_all,exp_years_min,exp_years_max,exp_years_any,skill_python,skill_java,skill_sql,skill_r,skill_aws,skill_azure,skill_gcp,skill_kubernetes,skill_docker,skill_linux,skill_spark,skill_tableau,skill_powerbi,skill_ml,skill_genai,skill_security,skill_devops,skill_sap,n_skills_mentioned,exp_text_len,exp_text_word_count,skills_bin,PC1,PC2,cluster,is_outlier,outlier_score
Thermal Lab Tech Apprentice,73026,10-Dec-2025,New York,Infrastructure & Technology,"49,200.00","54,120.00",Internship,High School Diploma/GED,Associate's Degree/College Diploma,,2025-12-10,49200.0,54120.0,51660.0,4920.0,0.09523809523809523,0.9090909090909091,10.852439066649831,56,2025,12,2,0,['New York'],1,0,New York,Northeast,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,thermal lab tech apprentice ,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16813512366025912,-3.093738554929713,2,0,0.1358760510034287
Federal Associate Developer,54779,05-Dec-2025,District of Columbia,Data & Analytics,"67,820.00","100,920.00",Entry Level,Bachelor's Degree,Unknown,"Have flexibility to work across architecture - building both front end and backend
Help maintain and improve code quality, organization, and automation
Communicate with stakeholders on technical issues Design and code servers, services, applications and databases on platforms such as PostgreSQL, MySQL and Oracle that are reusable, scalable and meet critical architecture goals.
Proficiency in working with Git repositories for version control and collaborative development",2025-12-05,67820.0,100920.0,84370.0,33100.0,0.3923195448619177,0.6720174395560841,11.342967167159673,61,2025,12,4,0,['District of Columbia'],1,0,District of Columbia,South,4,0,-4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,3,"federal associate developer have flexibility to work across architecture - building both front end and backend
help maintain and improve code quality, organization, and automation
communicate with stakeholders on technical issues design and code servers, services, applications and databases on platforms such as postgresql, mysql and oracle that are reusable, scalable and meet critical architecture goals.
proficiency in working with git repositories for version control and collaborative development",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477,65,0,-1.7676779185044194,-0.33604639438257705,0,0,0.12787770548219557
Senior Managing SAP Data Lead,70320,05-Dec-2025,Illinois,Consulting,"147,000.00","254,000.00",Professional,Bachelor's Degree,Master's Degree,"* Experience working with SAP FI/CO, MM, SD or PM and Master Data, required.
 * 3 years of experience in Master data management with expertise in implementing SAP Master Data Governance (MDG).
 * Experience in complex SAP environments supporting multiple components.",2025-12-05,147000.0,254000.0,200500.0,107000.0,0.5336658354114713,0.5787401574803149,12.20856952572876,61,2025,12,4,0,['Illinois'],1,0,Illinois,Midwest,4,5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,29,5,"senior managing sap data lead * experience working with sap fi/co, mm, sd or pm and master data, required.
 * 3 years of experience in master data management with expertise in implementing sap master data governance (mdg).
 * experience in complex sap environments supporting multiple components.",3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,268,41,1-2,-1.5903299345478148,0.15172543835204366,4,0,0.049770770728405245
Product Manager Intern 2026,64176,01-Nov-2025,"Texas, Massachusetts, California",Product Management,"73,800.00","135,300.00",Internship,High School Diploma/GED,Bachelor's Degree,"-Experience with enterprise AI products or platforms
-Exposure to AI ethics frameworks and responsible AI practices.
-Comfortable working with global teams across time zones and cultures.",2025-11-01,73800.0,135300.0,104550.0,61500.0,0.5882352941176471,0.5454545454545454,11.55742070485678,95,2025,11,5,1,"['Texas', 'Massachusetts', 'California']",3,1,Texas,South,1,4,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,27,4,"product manager intern 2026 -experience with enterprise ai products or platforms
-exposure to ai ethics frameworks and responsible ai practices.
-comfortable working with global teams across time zones and cultures.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,26,0,0.9842768425500595,-4.489804410887769,2,1,-0.025785795499263076
Senior Software Development Engineer,80531,14-Jan-2026,Washington,Software Engineering,"131,000.00","226,000.00",Professional,Bachelor's Degree,Master's Degree,"Experience working in fast-paced development environments with iterative software design methodologies.
Passion for designing and implementing scalable, programmatic solutions in complex systems.
Proven ability to manage competing priorities in high-pressure situations.
Demonstrated technical leadership experience in building and delivering complex software systems.
In-depth knowledge of data structures, algorithms, asynchronous architectures, multi-threaded/concurrent programming.
Familiarity with AI/ML technologies and their integration into enterprise applications.
Expertise in best practices for the software development lifecycle, including code reviews, build processes, and automated testing.
Experience building large-scale applications using modern frameworks and technologies.
Previous experience mentoring and guiding junior engineers to achieve their career goals.",2026-01-14,131000.0,226000.0,178500.0,95000.0,0.5322128851540616,0.5796460176991151,12.092343880201831,21,2026,1,2,0,['Washington'],1,0,Washington,West,4,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,36,4,"senior software development engineer experience working in fast-paced development environments with iterative software design methodologies.
passion for designing and implementing scalable, programmatic solutions in complex systems.
proven ability to manage competing priorities in high-pressure situations.
demonstrated technical leadership experience in building and delivering complex software systems.
in-depth knowledge of data structures, algorithms, asynchronous architectures, multi-threaded/concurrent programming.
familiarity with ai/ml technologies and their integration into enterprise applications.
expertise in best practices for the software development lifecycle, including code reviews, build processes, and automated testing.
experience building large-scale applications using modern frameworks and technologies.
previous experience mentoring and guiding junior engineers to achieve their career goals.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,891,100,1-2,0.2655015892419315,0.8098762227383017,1,0,0.08592059980804134
Associate Package Consultants Intern 2026,57360,20-Jan-2026,"Georgia, Illinois, Texas",Consulting,"48,540.00","88,990.00",Internship,High School Diploma/GED,Bachelor's Degree,"* Can understand clients' needs and challenges, applying a creative and logical approach to identify solutions
 * Exposure to one of the following packaged application solutions (SAP, Oracle) is a plus
* Demonstrate foundational quantitative analysis skills and ability to develop data driven recommendations

 These positions are anticipated to begin in summer 2026. We have positions open in these locations:
 * Atlanta, GA
 * Austin, TX
 * Chicago, IL
 * Dallas, TX
 * Houston, TX",2026-01-20,48540.0,88990.0,68765.0,40450.0,0.5882352941176471,0.5454545454545454,11.138450173548808,15,2026,1,1,0,"['Georgia', 'Illinois', 'Texas']",3,1,Georgia,South,1,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,5,"associate package consultants intern 2026 * can understand clients' needs and challenges, applying a creative and logical approach to identify solutions
 * exposure to one of the following packaged application solutions (sap, oracle) is a plus
* demonstrate foundational quantitative analysis skills and ability to develop data driven recommendations

 these positions are anticipated to begin in summer 2026. we have positions open in these locations:
 * atlanta, ga
 * austin, tx
 * chicago, il
 * dallas, tx
 * houston, tx",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,492,75,1-2,0.7436074098313065,0.09428700886925731,1,0,0.11084774932825325
CMP Process Engineer,87234,28-Jan-2026,New York,Infrastructure & Technology,"126,000.00","216,000.00",Professional,Bachelor's Degree,Master's Degree,"3-5 years Prior wafer-level, semiconductor processing experience.",2026-01-28,126000.0,216000.0,171000.0,90000.0,0.5263157894736842,0.5833333333333334,12.049418835484797,7,2026,1,2,0,['New York'],1,0,New York,Northeast,4,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,3,"cmp process engineer 3-5 years prior wafer-level, semiconductor processing experience.",5.0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,7,0,-1.345369929141494,-1.392030551448679,1,0,0.11642929823755938
Oracle HCM & Payroll Cloud Solution Architect,88566,23-Jan-2026,"Georgia, Illinois, Ohio, Texas, New York, Michigan, Arizona, Washington, Massachusetts, Louisiana, District of Columbia",Software Engineering,"144,000.00","248,000.00",Professional,Bachelor's Degree,Master's Degree,"• HCM Business Process Expertise: Deep understanding of HCM business processes across multiple modules, enabling the design of comprehensive technology solutions that meet customer objectives. 
• Innovative Solution Development: Experience developing and implementing innovative solutions to resolve complex customer issues, leveraging industry best practices and product knowledge. 
• Multi-Platform Integration: Experience integrating multiple products or platforms to deliver high-quality solutions that align with customer goals.",2026-01-23,144000.0,248000.0,196000.0,104000.0,0.5306122448979592,0.5806451612903226,12.185869938212655,12,2026,1,4,0,"['Georgia', 'Illinois', 'Ohio', 'Texas', 'New York', 'Michigan', 'Arizona', 'Washington', 'Massachusetts', 'Louisiana', 'District of Columbia']",11,1,Georgia,South,4,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,7,"oracle hcm & payroll cloud solution architect • hcm business process expertise: deep understanding of hcm business processes across multiple modules, enabling the design of comprehensive technology solutions that meet customer objectives. 
• innovative solution development: experience developing and implementing innovative solutions to resolve complex customer issues, leveraging industry best practices and product knowledge. 
• multi-platform integration: experience integrating multiple products or platforms to deliver high-quality solutions that align with customer goals.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,65,0,-1.1935836633987567,0.31098572855099477,1,0,0.11154945692726381
Senior Managing Consultant SAP WAM / EAM Plant Maintenance,90252,02-Feb-2026,"Texas, New York, North Carolina, North Dakota, Massachusetts, Maryland, Kansas, Louisiana, Vermont, Nebraska, California, New Jersey, Connecticut",Consulting,"147,000.00","254,000.00",Professional,Bachelor's Degree,Unknown,"• Advanced SAP S/4HANA Knowledge: Deep understanding of SAP S/4HANA architecture, data models, and integration with other SAP modules, enabling the design of comprehensive EAM solutions. 
• Industry-Specific EAM Expertise: Familiarity with industry-specific EAM best practices and standards, allowing for tailored solution design and implementation that meets clients' unique needs. 
• Data Analytics and Reporting: Experience with data analytics and reporting tools in SAP S/4HANA EAM, facilitating the creation of insightful reports and dashboards that drive business decision-making.",2026-02-02,147000.0,254000.0,200500.0,107000.0,0.5336658354114713,0.5787401574803149,12.20856952572876,2,2026,2,0,0,"['Texas', 'New York', 'North Carolina', 'North Dakota', 'Massachusetts', 'Maryland', 'Kansas', 'Louisiana', 'Vermont', 'Nebraska', 'California', 'New Jersey', 'Connecticut']",13,1,Texas,South,4,0,-4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58,9,"senior managing consultant sap wam / eam plant maintenance • advanced sap s/4hana knowledge: deep understanding of sap s/4hana architecture, data models, and integration with other sap modules, enabling the design of comprehensive eam solutions. 
• industry-specific eam expertise: familiarity with industry-specific eam best practices and standards, allowing for tailored solution design and implementation that meets clients' unique needs. 
• data analytics and reporting: experience with data analytics and reporting tools in sap s/4hana eam, facilitating the creation of insightful reports and dashboards that drive business decision-making.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,588,78,1-2,-3.009034518341151,3.867067524102237,4,0,0.11271906612332494
SR Systems Engineer,90184,04-Feb-2026,Virginia,Data & Analytics,"137,000.00","236,000.00",Professional,Bachelor's Degree,Master's Degree,"• Machine Learning Knowledge: Experience with machine learning, statistical modeling, and custom models in applications like supply chain management, pricing, risk assessment, and fraud detection. 
• Scripting Abilities: Shell scripting abilities, along with experience in managing databases like SQL, MongoDB, Cassandra, PostgreSQL, and MySQL. 
• Optimization Skills: Experience with tools like IBM CPLEX and Gurobi for optimization.",2026-02-04,137000.0,236000.0,186500.0,99000.0,0.5308310991957105,0.5805084745762712,12.136186518066006,0,2026,2,2,0,['Virginia'],1,0,Virginia,South,4,5,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19,3,"sr systems engineer • machine learning knowledge: experience with machine learning, statistical modeling, and custom models in applications like supply chain management, pricing, risk assessment, and fraud detection. 
• scripting abilities: shell scripting abilities, along with experience in managing databases like sql, mongodb, cassandra, postgresql, and mysql. 
• optimization skills: experience with tools like ibm cplex and gurobi for optimization.",,,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,436,57,1-2,0.5377419732036097,1.1413474852152359,1,0,0.05720386598853078
Senior Business Analyst - Workday,85488,04-Feb-2026,"Minnesota, Texas, New York, North Carolina",Infrastructure & Technology,"82,000.00","141,000.00",Professional,Bachelor's Degree,Bachelor's Degree,,2026-02-04,82000.0,141000.0,111500.0,59000.0,0.5291479820627802,0.5815602836879432,11.62177986988231,0,2026,2,2,0,"['Minnesota', 'Texas', 'New York', 'North Carolina']",4,1,Minnesota,Midwest,4,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,33,5,senior business analyst - workday ,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6515164227478012,-0.27921817632465995,1,0,0.1043654409813547
Brand Sales Specialst - Apptio (Southeast),91270,04-Feb-2026,Massachusetts,Sales,"144,000.00","248,000.00",Professional,High School Diploma/GED,Bachelor's Degree,"• IT Industry Trends Knowledge: Experience with the latest IT industry trends, challenges, and best practices related to cloud-based solutions and IT management, enabling informed sales strategies and effective client engagement. 
• Cloud-Based Solution Expertise: Experience with cloud-based solutions, including their applications, benefits, and challenges, to provide expert guidance and support to clients. 
• Technology Solution Sales: Experience in selling technology solutions, with a strong understanding of the sales cycle, from initial identification to close, and the ability to develop and execute effective sales strategies.",2026-02-04,144000.0,248000.0,196000.0,104000.0,0.5306122448979592,0.5806451612903226,12.185869938212655,0,2026,2,2,0,['Massachusetts'],1,0,Massachusetts,Northeast,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42,6,"brand sales specialst - apptio (southeast) • it industry trends knowledge: experience with the latest it industry trends, challenges, and best practices related to cloud-based solutions and it management, enabling informed sales strategies and effective client engagement. 
• cloud-based solution expertise: experience with cloud-based solutions, including their applications, benefits, and challenges, to provide expert guidance and support to clients. 
• technology solution sales: experience in selling technology solutions, with a strong understanding of the sales cycle, from initial identification to close, and the ability to develop and execute effective sales strategies.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639,85,0,0.5598264264051125,-1.371770105559235,1,0,0.12051427762628636
Technical Services Professional,89804,02-Feb-2026,Texas,Infrastructure & Technology,"63,000.00","109,000.00",Administration & Technician,High School Diploma/GED,Bachelor's Degree,"• Formal Training: Exposure to formal training such as vocational training programs, military technical schools, Associate degree programs, bachelor's degree,  or other education programs in engineering disciplines or physical sciences. 
• Experience working with computers, programming, computer science and data center.
• Equipment Familiarity: Exposure to operating and adjusting tools and equipment used in job assignments, with the ability to recognize proper and improper operation of basic equipment.",2026-02-02,63000.0,109000.0,86000.0,46000.0,0.5348837209302325,0.5779816513761468,11.362102575235644,2,2026,2,0,0,['Texas'],1,0,Texas,South,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,3,"technical services professional • formal training: exposure to formal training such as vocational training programs, military technical schools, associate degree programs, bachelor's degree,  or other education programs in engineering disciplines or physical sciences. 
• experience working with computers, programming, computer science and data center.
• equipment familiarity: exposure to operating and adjusting tools and equipment used in job assignments, with the ability to recognize proper and improper operation of basic equipment.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,68,0,0.08291978040607982,-1.340233740235229,1,0,0.14359673978036297
Senior Software Engineer - HashiCorp Vault,86840,26-Jan-2026,"Texas, Massachusetts, California",Software Engineering,"131,000.00","226,000.00",Professional,Bachelor's Degree,Bachelor's Degree,"You have experience using HashiCorp products (Terraform, Packer, Waypoint, Nomad, Vault, Boundary, Consul). 
You have prior experience working in cloud platform engineering teams",2026-01-26,131000.0,226000.0,178500.0,95000.0,0.5322128851540616,0.5796460176991151,12.092343880201831,9,2026,1,0,0,"['Texas', 'Massachusetts', 'California']",3,1,Texas,South,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,42,6,"senior software engineer - hashicorp vault you have experience using hashicorp products (terraform, packer, waypoint, nomad, vault, boundary, consul). 
you have prior experience working in cloud platform engineering teams",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,179,23,1-2,-0.2524597372384298,0.26587146054635113,1,0,0.11051518015792383
Engineering Manager,82479,03-Feb-2026,"Texas, Massachusetts, California",Software Engineering,"131,000.00","226,000.00",Professional,Unknown,Unknown,"You have managed a full stack team (frontend and backend engineers)
You have exposure to systems software and services written in Go and Javascript
You have expertise in one or more of the major public clouds
You have experience driving observability, reliability, and availability for large-scale distributed systems
You have a background in leading engineering teams for large-scale enterprise platforms",2026-02-03,131000.0,226000.0,178500.0,95000.0,0.5322128851540616,0.5796460176991151,12.092343880201831,1,2026,2,1,0,"['Texas', 'Massachusetts', 'California']",3,1,Texas,South,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,2,"engineering manager you have managed a full stack team (frontend and backend engineers)
you have exposure to systems software and services written in go and javascript
you have expertise in one or more of the major public clouds
you have experience driving observability, reliability, and availability for large-scale distributed systems
you have a background in leading engineering teams for large-scale enterprise platforms",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,60,0,-1.8101515921322813,-0.27862015715253624,0,0,0.10504596611360534
VTC Analyst (TS/SCI),89166,28-Jan-2026,"Virginia, Maryland, District of Columbia",Consulting,"116,000.00","200,000.00",Professional,Bachelor's Degree,Bachelor's Degree,"Applied Telecom Knowledge: Experience with telecom network fundamentals, including software-defined networking and network function virtualization (NFV), to deliver high-quality solutions.
Consulting and Design: Experience in performing consulting services, gathering requirements, and creating high-level and low-level designs (HLD/LLD) for solutions involving ALM, ASM, and virtual network functions.
OSS System Integration: Experience integrating ALM, ASM, and NOI with other OSS systems, depending on the solution scope, to ensure seamless solution delivery.",2026-01-28,116000.0,200000.0,158000.0,84000.0,0.5316455696202531,0.58,11.970350312009105,7,2026,1,2,0,"['Virginia', 'Maryland', 'District of Columbia']",3,1,Virginia,South,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,3,"vtc analyst (ts/sci) applied telecom knowledge: experience with telecom network fundamentals, including software-defined networking and network function virtualization (nfv), to deliver high-quality solutions.
consulting and design: experience in performing consulting services, gathering requirements, and creating high-level and low-level designs (hld/lld) for solutions involving alm, asm, and virtual network functions.
oss system integration: experience integrating alm, asm, and noi with other oss systems, depending on the solution scope, to ensure seamless solution delivery.",,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,69,0,-1.268410042929974,0.15303919785755296,1,0,0.11550877111220442
Package Consultant,69598,31-Oct-2025,New York,Consulting,"90,000.00","155,000.00",Professional,Bachelor's Degree,Unknown,,2025-10-31,90000.0,155000.0,122500.0,65000.0,0.5306122448979592,0.5806451612903226,11.715866308966918,96,2025,10,4,0,['New York'],1,0,New York,Northeast,4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,2,package consultant ,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2656336406224287,-0.5826023701533408,0,0,0.10989030692775836
