job_title,job_id,date_posted,state_province,area_of_work,min_salary,max_salary,position_type,required_education,preferred_education,preferred_technical_experience
"Associate Package Consultant Intern 2026 – SAP, Workday, Microsoft, Oracle and Salesforce",87213,30-Jan-2026,"Georgia, Illinois, Texas, Virginia, Arizona",Consulting,"53,400.00","97,900.00",Internship,High School Diploma/GED,Bachelor's Degree,"* Can understand clients' needs and challenges, applying a creative and logical approach to identify solutions
* Exposure to one of the following packaged application solutions (SAP, Oracle) is a plus
* Demonstrate foundational quantitative analysis skills and ability to develop data driven recommendations
* Leverages business knowledge to drive solutions for clients and their management
* Drive to overcome the most challenging or difficult obstacles and look for ways to improve results
* Ability to handle multiple tasks concurrently and meet deadlines, while maintaining focus in an environment with conflicting demands
• Majors: MIS, Business/Finance/Accounting, Supply Chain Management, Industrial Engineering, Computer Science, Information Systems, Business Analytics, Human Resources
• Certifications/Programs: SAP University Alliances exposure; SAP S/4HANA fundamentals or Certification (i.e., C_IEE2E SAP Certified Associate - Implementation Consultant - End-to-End Business Processes for the Intelligent Enterprise)
• Experience: ERP class projects, capstone migrations, internships on ERP teams, exposure to FI/CO, MM, SD or logistics processes
• Skills/Tech: SQL, PLSQL, Python, Java, JavaScript, Excel modeling, process mapping, basic ABAP awareness a plus
• Other: client-facing internships, consulting clubs, strong process orientation, and documentation skills
*Ability to translate business solutions into technical requirements
* Openness to assist clients in the design, business architect, process development, functional implementation, and support of applications.
* Ability to thrive in an ever changing, technology-based Consulting environment
* A passion for innovative ideas, coupled with the ability to understand and assimilate different points of view
* Exceptional quantitative analysis skills and ability to derive recommendations informed by data and insights"
Entry Level Product Manager: 2026,58514,13-Oct-2025,"Texas, Massachusetts, California",Product Management,"98,400.00","147,600.00",Entry Level,High School Diploma/GED,Bachelor's Degree,"* Experience with enterprise AI products or platforms
* Exposure to AI ethics frameworks and responsible AI practices. 
* Comfortable working with global teams across time zones and cultures."
"Federal Associate Developer (Rocket Center, WV)",54769,12-Nov-2025,West Virginia,Software Engineering,"52,960.00","79,440.00",Entry Level,High School Diploma/GED,Bachelor's Degree,"Have flexibility to work across architecture - building both front end and backend
Help maintain and improve code quality, organization, and automatization
Communicate with stakeholders on technical issues Design and code servers, services, applications and databases on platforms such as PostgreSQL, MySQL and Oracle that are reusable, scalable and meet critical architecture goals
Proficiency in working with Git repositories for version control and collaborative development"
Entry Level Technical Support Engineer,65791,03-Nov-2025,"Texas, Massachusetts, California",Software Engineering,"100,800.00","151,200.00",Entry Level,High School Diploma/GED,Bachelor's Degree,"Experience within customer service teams. 
Exposure to programming languages like Java, Python, etc. 
Understanding of software development concepts and system integration."
Quantum Security Lead,71338,16-Jan-2026,New York,Infrastructure & Technology,"175,000.00","302,000.00",Professional,Bachelor's Degree,Bachelor's Degree,"Experience or familiarity with the security needs of quantum computing environments, especially given the sensitivity and complexity of quantum software and infrastructure. Understanding how quantum computing interacts with existing security systems, how data is handled, and how quantum-specific encryption methods apply.
Expertise in using security tools, particularly IBM QRadar for security information and event management (SIEM),
Experience securing cloud infrastructures, particularly on IBM Cloud.
Understanding regulatory frameworks and compliance requirements, such as GDPR, HIPAA, SOC 2, FEDRAMP and other industry-specific regulations, is critical. The Security Engineer should be able to navigate compliance audits and ensure that the product meets all legal and regulatory standards"
"System Services Representative Chicago, Illinois",72364,27-Jan-2026,Illinois,Infrastructure & Technology,"44,000.00","77,000.00",Administration & Technician,High School Diploma/GED,Technical Diploma,
Oracle Cloud Financials Senior Principal Functional Consultant (GL/AR),66997,20-Oct-2025,"Georgia, Florida, Illinois, Texas, New York, North Carolina, Colorado, Washington, Massachusetts, California",Consulting,"70,400.00","164,200.00",Professional,Bachelor's Degree,,
"Power Systems Development - Operating Systems, AI Enablement",75363,18-Nov-2025,"Minnesota, Texas",Infrastructure & Technology,"100,800.00","151,200.00",Entry Level,High School Diploma/GED,Bachelor's Degree,"Experience in JSON, Web Services  
Understanding of virtualization concepts
Understanding of LLMs
Understanding of Cloud Computing technologies
Git or other source control systems
Contributing to open-source project experience
Python or other scripting languages
Familiarity with AI and Machine Learning frameworks
Software test / unit test development in the context of software development"
Business Transformation Consultant - HR Reinvention,79162,08-Jan-2026,"South Carolina, Georgia, Florida, Illinois, Texas, New York, North Carolina, Washington, District of Columbia",Enterprise Operations,"128,000.00","221,000.00",Professional,Bachelor's Degree,Master's Degree,
Site Reliability Engineer & Administrator (Intern),79232,04-Dec-2025,Texas,Infrastructure & Technology,"68,700.00","138,600.00",Internship,High School Diploma/GED,Bachelor's Degree,"•Exposure to cloud platforms (IBM Cloud, AWS, Azure).•Interest in SRE principles such as automation, observability, and fault tolerance.•Familiarity with monitoring tools (e.g., Grafana, Prometheus).•Experience with version control systems (e.g., Git) and CI/CD concepts."
Software Engineer - Streaming,80088,03-Feb-2026,"Texas, Massachusetts, California",Software Engineering,"220,800.00","331,200.00",Professional,Bachelor's Degree,Master's Degree,"Experience with Apache Pulsar or Kafka is a plus.
Experience with Apache Cassandra is a plus."
Development - Planning,84816,27-Jan-2026,Washington,Software Engineering,"88,000.00","152,000.00",Internship,High School Diploma/GED,,
Development - Kubecost/Containers,84814,27-Jan-2026,Texas,Software Engineering,"88,000.00","152,000.00",Internship,High School Diploma/GED,,
"Software Engineer II - HashiCorp Vault, Radar, Boundary",83180,26-Jan-2026,"Texas, Massachusetts, California",Software Engineering,"111,000.00","191,000.00",Professional,Bachelor's Degree,Master's Degree,"You have experience using HashiCorp products (Terraform, Packer, Waypoint, Nomad, Vault, Boundary, Consul). 
You have prior experience working in cloud platform engineering teams. 
Emerging experience in mentoring team members, helping to enhance their problem-solving, critical thinking, and planning skills."
Associate Package Consultant 2026 – SAP and Oracle,87243,19-Jan-2026,"Georgia, Illinois, Texas, Virginia, Arizona, California",Consulting,"74,250.00","118,800.00",Entry Level,High School Diploma/GED,Bachelor's Degree,"Assist clients in selection, implementation, and support of packaged software solutions.
Leverages business knowledge to drive solutions for clients and their management.
Drive to overcome the most challenging or difficult obstacles and look for ways to improve results.
Ability to handle multiple tasks concurrently and meet deadlines, while maintaining focus in an environment with conflicting demands.
Majors: MIS, Business/Finance/Accounting, Supply Chain Management, Industrial Engineering, Computer Science, Information Systems, Business Analytics, Human Resources.
Certifications/Programs: SAP University Alliances exposure; SAP S/4HANA fundamentals or Certification (i.e., C_IEE2E SAP Certified Associate - Implementation Consultant - End-to-End Business Processes for the Intelligent Enterprise), Oracle Academy credentials, Oracle Cloud Infrastructure (OCI) Foundations Associate, or other vendor-related cloud certifications (e.g., AWS, Azure).
Experience: ERP class projects, capstone migrations, internships on ERP teams, exposure to FI/CO, MM, SD or logistics processes.
Skills/Tech: SQL, PLSQL, Python, Java, JavaScript, Excel modeling, process mapping, basic ABAP awareness a plus.
Other: client-facing internships, consulting clubs, strong process orientation, and documentation skills."
Business Analyst,81700,22-Dec-2025,Texas,Software Engineering,"99,875.00","129,250.00",Professional,Bachelor's Degree,,
AI Architect,81987,08-Jan-2026,New York,Infrastructure & Technology,"117,000.00","202,000.00",Professional,Bachelor's Degree,Master's Degree,"Experience in Data Engineering & Data Architecture
Data pipelines: Spark, Airflow, Kafka
Data lakes & warehouses: Snowflake, BigQuery, Redshift
ETL/ELT design
Data governance & quality frameworks
Security, Governance, and Responsible AI Experience
AI governance frameworks
Privacy-by-design
Model risk management"
